BY/112 11.05. ТР013 045.01 01040	16.02.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 74.21 «Реконструкция тепловой сети, наружного газопровода и трубопровода подачи газообразного кислорода, расположенных по ул. Заводская, 1А в г. Белоозерск»	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 01039	16.02.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 51.20 (1К) «Реконструкция капитального строения с инв. № 100/С-44911 (Административное здание), расположенного по адресу: г. Брест, ул. Воровского, 13/1. Внесение изменений»	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 01038	16.02.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 47.21 «Реконструкция капитального строения с инв. №120/С-4159, расположенного по адресу: г. Белоозёрск, ул. Ленина, 31»	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 01037	15.02.2022	Общество с дополнительной ответственностью "Брестская инженерная группа"	проектная документация по объекту № 11/01-21П «Капитальный ремонт бетонных полов производственного корпуса в осях 12-22/Ж-Н по ул. Советской, 139 в г. Кобрине»	И.А.Бортновская	Область Брестская, г. Брест, ул. Карла Маркса, 33,  80, индекс 224005
BY/112 11.05. ТР013 045.01 01036	14.02.2022	Открытое акционерное общество "Спецавтоматика"	проектная документация по объекту № 01-22 «Автоматическое пожаротушение сушильных камер двух линий пропитки, установленных на четвертом этаже производственного корпуса № 4 основной производственной площадки ОАО «МЭТЗ ИМ. В.И. КОЗЛОВА» расположенного по адресу: ул. Уральская, 4, г. Минск»	И.А.Бортновская	Область Брестская, г. Брест, ул. Янки Купалы, 120/1, индекс 224028
BY/112 11.05. ТР013 045.01 01035	14.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 011-2.18 «Капитальный ремонт с элементами модернизации жилого дома по ул. Карбышева, 3 в г. Бресте». Внесение изменений	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 01034	14.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 008-1.21 «Капитальный ремонт жилого дома по пр. Машерова, 61 в г. Бресте». Внесение изменений	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.02. ТР013 045.01 01033	11.02.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	панели ламельные и комплектующие к ним из пенополистирола для внутренней отделки	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.02. ТР013 045.01 01032	11.02.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	напольное покрытие  гетерогенное виниловое	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.05. ТР013 045.01 01031	11.02.2022	Открытое акционерное общество "Белреставрация"	проектная документация по объекту № 58-17 «Капитальный ремонт жилого дома по ул. Орджоникидзе, 23 в г. Бресте». Внесение изменений № 2»	Л.Д.Павлюкевич	г. Минск, ул. проспект Партизанский, 31
BY/112 11.05. ТР013 045.01 01030	11.02.2022	Открытое акционерное общество "Белреставрация"	проектная документация по объекту № 51-21 «Капитальный ремонт памятника на братской могиле советских воинов (351 чел.) по адресу: г. Барановичи ул. Декабристов, 5»	Л.Д.Павлюкевич	г. Минск, ул. проспект Партизанский, 31
BY/112 11.05. ТР013 045.01 01029	11.02.2022	Открытое акционерное общество "Белреставрация"	проектная документация по объекту № 42-21 «Дворцовый комплекс в г. п. Ружаны Пружанского района. Консервация с элементами реставрации фрагментов главного корпуса и аркад с выделением очередей». 1 очередь - северо-восточная аркада»	Л.Д.Павлюкевич	г. Минск, ул. проспект Партизанский, 31
BY/112 11.05. ТР013 045.01 01028	11.02.2022	Открытое акционерное общество "Белреставрация"	проектная документация по объекту № 32-21 «Подключение к инженерным коммуникациям здания, расположенного по ул. Гагарина, 16 в г. Иваново»	Л.Д.Павлюкевич	г. Минск, ул. проспект Партизанский, 31
BY/112 11.05. ТР013 045.01 01027	09.02.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 52.21 «Физкультурно-оздоровительный комплекс в г. Дзержинске» 	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 01026	09.02.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 4.21-18 «Строительство и обслуживание группы многоквартирных жилых домов со встроенными помещениями торгового-общественного назначения (согласно ПДП «ЮЗМР-5» поз. ГП № 18, 19, 20, 21) в г. Бресте» (1 очередь)	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 01025	09.02.2022	Общество с ограниченной ответственностью "Саныч"	проектная документация по объекту № 271.2021 «Капитальный ремонт здания общежития по ул. Молодогвардейской, 6 в г. Бресте»	П.П.Радкович	Область Брестская, г. Брест, ул. Гоздецкого, 8,  307, индекс 224028
BY/112 11.02. ТР013 045.01 01024	08.02.2022	Общество с ограниченной ответственностью "Инжиниринговая компания ПТМ"	изделия крепежные 	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. проспект Машерова, 6а,  9, индекс 224030
BY/112 11.02. ТР013 045.01 01023	08.02.2022	Общество с ограниченной ответственностью "Инжиниринговая компания ПТМ"	изделия крепежные 	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. проспект Машерова, 6а,  9, индекс 224030
BY/112 11.05. ТР013 045.01 01022	08.02.2022	Закрытое акционерное общество "Архитектурная студия Факторпроект"	проектная документация по объекту № 23/21 «Капитальный ремонт здания магазина, расположенного по адресу: г. Кобрин, ул. Суворова, 1»	Л.Д.Павлюкевич	Область Брестская, г. Кобрин, ул. площадь Замковая, 5, индекс 225306
BY/112 11.05. ТР013 045.01 01021	07.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 093.21 «Замена 1-го лифта в жилом доме № 51 по ул. Парковой в г. Барановичи»	П.П.Радкович	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 01020	07.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 090.21 «Замена 2-х лифтов в жилом доме № 40 по ул. Парковой в г. Барановичи»	П.П.Радкович	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 01019	07.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 064.21 "Капитальный ремонт жилого дома № 20 по ул. Фабричной в г. Барановичи"	П.П.Радкович	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 01018	07.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 060.21 «Капитальный ремонт жилого дома № 12 по ул. Фабричной в г. Барановичи»	П.П.Радкович	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.02. ТР013 045.01 01017	04.02.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	комплектующие к панелям ламельным  из пенополистирола для внутренней отделки	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.05. ТР013 045.01 01016	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 73/21 «Строительство КЛ-10 кВ от ПС-110 кВ «Брест-Восточная» до ТП-226 в г. Бресте»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01015	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 71/21 «Реконструкция ВЛ-0,4 кВ, ВЛ-10 кВ от ТП-693 Слобудка»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01014	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 65/21 «Реконструкция участка ВЛ-10 кВ № 529 от ПС-110 кВ "Каменец»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01013	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 64/21 «Реконструкция участка ВЛ-10 кВ №73 от ПС-110 кВ "Свищево"	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01012	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 62/21 «Реконструкция участка ВЛ-10 кВ №8 от ПС-330 кВ "Брест-1»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01011	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 61/21 «Строительство КЛ-10 кВ с демонтажем существующего участка ВЛ-10 кВ № 521 от ПС-35 кВ "Каленковичи»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01010	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 21/20 «Реконструкция КЛ-10 кВ № 249 от ЦРП до ТП-178 в г. Пинске»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.05. ТР013 045.01 01009	04.02.2022	Общество с ограниченной ответственностью "ТТКэлектросистем"	проектная документация по объекту № 20/20 «Реконструкция КЛ-10 кВ № 247 от ТП-303 до ТП-267 в г. Пинске»	Л.Д.Павлюкевич	225038, Брестская обл., Брестский р-н, Клейниковский c/c, р-н аг. Клейники
BY/112 11.02. ТР013 045.01 01008	03.02.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	комплектующие к панелям ламельным  из пенополистирола для внутренней отделки	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.02. ТР013 045.01 01007	03.02.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	сайдинг-панели из ПВХ для наружной отделки типа «KERRAFRONT»	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.05. ТР013 045.01 01006	02.02.2022	Общество с ограниченной ответственностью "БУГ-ПРОЕКТ"	проектная документация по объекту № 710-21 «Станция технического обслуживания автомобилей и автомойки по улице Виктора Касяника в г. Ивацевичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Комсомольская, 25, индекс 224005
BY/112 11.01. ТР013 045.01 01005	02.02.2022	Общество с ограниченной ответственностью "АЯРПЛАСТ"	доска террасная из древесно-полимерного композита и комплектующие к ней	И.А.Бортновская	Область Брестская, г. Брест, ул. Пионерская, 52,  607, индекс 224020
BY/112 11.05. ТР013 045.01 01004	02.02.2022	Коммунальное унитарное проектное предприятие "БРЕСТДОРПРОЕКТ"	проектная документация по объекту № 54/2021 «Электроснабжение строящегося жилого дома №22А в д. Бобинка Каменецкого района»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Московская, 273/2
BY/112 11.05. ТР013 045.01 01003	01.02.2022	Общество с ограниченной ответственностью "ОРГРЭС"	проектная документация по объекту № 45-21 «Капитальный ремонт здания общежития по ул. Красногвардейской, 123/1 в г. Бресте»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Гоздецкого, 8,  201, индекс 224028
BY/112 11.05. ТР013 045.01 01002	01.02.2022	Общество с ограниченной ответственностью "Комплексное проектирование"	проектная документация  по объекту № 30-21 «Реконструкция (модернизация) капитального строения с инв. № 100/С-49073 (Здание офисное), расположенного по адресу: г. Брест, ул. Гоголя, 4»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Пионерская, 52
BY/112 11.05. ТР013 045.01 01001	01.02.2022	Частное унитарное предприятие по оказанию услуг "ИВА"	проектная документация по объекту № 18.15 «Строительство оздоровительно-туристического комплекса в районе деревни Большие Косичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Луцкая, 56, индекс 224011
BY/112 11.05. ТР013 045.01 01000	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 097.21 «Замена 3-х лифтов в жилом доме № 9 по пр. Советскому в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00999	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 096.21 «Замена 2-х лифтов в жилом доме № 19 по пр. Советскому в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00998	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 094.21 «Замена 1-го лифта в жилом доме № 69 по ул. Репина в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00997	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 089.21 «Замена 2-х лифтов в жилом доме № 2 по ул. Парковой в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00996	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 088.21 «Замена 1-го лифта в жилом доме № 1 по ул. Парковой в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00995	01.02.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 063.21 "Капитальный ремонт жилого дома №18 по ул. Фабричной в г. Барановичи"	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.04. ТР013 045.01 00994	01.02.2022	Коммунальное унитарное предприятие "Брестское областное управление капитального строительства"	Завершенное строительством здание многоквартирный жилой дом по ул. Лейтенанта Рябцева по г/п 10	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Наганова, 10
BY/112 11.04. ТР013 045.01 00993	01.02.2022	Коммунальное унитарное предприятие "Брестское областное управление капитального строительства"	Завершенное строительством здание многоквартирный жилой дом по ул. Лейтенанта Рябцева по г/п 7	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Наганова, 10
BY/112 11.05. ТР013 045.01 00992	31.01.2022	Общество с дополнительной ответственностью "Брестская инженерная группа"	проектная документация по объекту № 26/10-18п «Строительство православного храма в честь святого праведного Иоанна Русского по ул. Ясеневой в г. Бресте»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Карла Маркса, 33,  80, индекс 224005
BY/112 11.05. ТР013 045.01 00991	31.01.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 73.21 «Многоквартирный жилой дом по г/п 17 в микрорайоне "Северный-2", микрорайон "Анисимовичи-1" в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.05. ТР013 045.01 00990	31.01.2022	Государственное унитарное проектно-изыскательское предприятие "Институт Брестстройпроект"	проектная документация по объекту № 55/1-21 «Возведение двух коровников на 800 голов и доильно-молочного блока на МТФ «Хорск» ОАО «Новая Припять» Столинского района»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Пушкинская, 19, индекс 224005
BY/112 11.05. ТР013 045.01 00989	31.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 059.21 «Капитальный ремонт жилого дома №10 по ул. Фабричной в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00988	31.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 092.21 «Замена 2-х лифтов в жилом доме № 46 по ул. Парковой в г. Барановичи»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.02. ТР013 045.01 00987	31.01.2022	Частное производственно-торговое унитарное предприятие "Беладгезив"	материалы лакокрасочные антикоррозионные	Л.Д.Павлюкевич	Область Гродненская, г. Гродно, ул. Максима Горького, 72/2, индекс 230029
BY/112 11.02. ТР013 045.01 00986	31.01.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	напольное покрытие  гетерогенное виниловое	Л.Д.Павлюкевич	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.05. ТР013 045.01 00985	28.01.2022	Государственное унитарное проектно-изыскательское предприятие "Институт Брестстройпроект"	проектная документация по объекту № 355-3/10 «Молочно-товарная ферма на 1100 коров в г. п. Телеханы СПК «Телеханы-Агро» Ивацевичского района». Внесение изменений	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 19, индекс 224005
BY/112 11.04. ТР013 045.01 00984	27.01.2022	Учреждение "Брестское областное управление Министерства по чрезвычайным ситуациям Республики Беларусь"	помещение существующего теплового пункта, расположенного в здании пожарной аварийно-спасательной части № 1 по ул. 60 лет Октября, 7 в г. Пинске после реконструкции (модернизации), по объекту строительства: "Реконструкция (модернизация) существующего теплового пункта, расположенного в здании пожарной аварийно-спасательной части № 1 по ул. 60 лет Октября, 7 в г. Пинске"	И.А.Бортновская	Область Брестская, г. Брест, ул. Лейтенанта Рябцева, 54, индекс 224025
BY/112 11.05. ТР013 045.01 00983	27.01.2022	Общество с ограниченной ответственностью "Приорпроект"	проектная документация по объекту № 175-1/2020 «Капитальный ремонт жилого дома № 7 по ул. Чкалова в г. Ляховичи». Внесение изменений»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Карла Маркса, 81, индекс 224030
BY/112 11.05. ТР013 045.01 00982	27.01.2022	Общество с ограниченной ответственностью "Приорпроект"	проектная документация по объекту № 174-1/2020 «Капитальный ремонт жилого дома № 6а по ул. Южакова в г. Ляховичи». Внесение изменений»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Карла Маркса, 81, индекс 224030
BY/112 11.05. ТР013 045.01 00981	27.01.2022	Общество с ограниченной ответственностью "Саныч"	проектная документация по объекту № 270.2021 «Капитальный ремонт здания общежития по ул. Молодогвардейской, 2 в г. Бресте»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Гоздецкого, 8,  307, индекс 224028
BY/112 11.05. ТР013 045.01 00980	27.01.2022	Общество с ограниченной ответственностью "Саныч"	проектная документация по объекту № 267.2021 «Капитальный ремонт жилого дома, расположенного по адресу: г. Молодечно, ул. Криничная, 1»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Гоздецкого, 8,  307, индекс 224028
BY/112 11.05. ТР013 045.01 00979	27.01.2022	Общество с ограниченной ответственностью "Проектно-строительная группа Стройинжиниринг"	проектная документация по объекту № 54/21 «Капитальный ремонт с модернизацией фасадов здания административно-бытового корпуса с инвентарным номером № 101/С-5749, расположенного по адресу: г. Жабинка, ул. Мира, 1»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Куйбышева, 13,  51, индекс 224016
BY/112 11.05. ТР013 045.01 00978	27.01.2022	Общество с ограниченной ответственностью "Проектно-строительная группа Стройинжиниринг"	проектная документация по объекту № 62/21 «Капитальный ремонт жилого дома № 17 по ул. Ружанской в д. Могилевцы Пружанского района»	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Куйбышева, 13,  51, индекс 224016
BY/112 11.05. ТР013 045.01 00977	27.01.2022	Открытое акционерное общество "Спецавтоматика"	проектная документация по объекту 35-21 «Реконструкция (модернизация) технических средств охраны здания ОАО "Белагропромбанк" по ул. Красная, 121/1 в г. Лунинце»	И.А.Бортновская	Область Брестская, г. Брест, ул. Янки Купалы, 120/1, индекс 224028
BY/112 11.05. ТР013 045.01 00976	27.01.2022	Общество с ограниченной ответственностью "БрестКАДпроект"	проектная документация по объекту № 21-пр056 «Строительство объекта торговли продовольственной группой товаров с использованием незавершенного законсервированного капитального строения на земельном участке с кадастровым номером 140100000001018738 по ул. Адамковской в г. Бресте"	И.А.Бортновская	Область Брестская, г. Брест, ул. Карла Маркса, 33,  72, индекс 224005
BY/112 11.04. ТР013 045.01 00975	26.01.2022	Частное унитарное предприятие по оказанию услуг "Випсети"	Здание склада № 2 ОАО «Экзон» в г. Дрогичине» после модернизации	И.А.Бортновская	Область Брестская, г. Брест, ул. Морозова, 1,  18, индекс 224033
BY/112 11.04. ТР013 045.01 00974	26.01.2022	Частное унитарное предприятие по оказанию услуг "Випсети"	Здание склада № 1 ОАО «Экзон» в г. Дрогичине» после модернизации	И.А.Бортновская	Область Брестская, г. Брест, ул. Морозова, 1,  18, индекс 224033
BY/112 11.05. ТР013 045.01 00973	26.01.2022	Государственное унитарное проектно-изыскательское предприятие "Институт Брестстройпроект"	проектная документация по объекту № 114/21 «Замена устаревших двух котлов на энергоэффективные в котельной аг. Знаменка Брестского района»	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 19, индекс 224005
BY/112 11.05. ТР013 045.01 00972	26.01.2022	Общество с ограниченной ответственностью "Проджект"	проектная документация по объекту № 21.10-06П «Капитальный ремонт с элементами модернизации станции обезжелезивания в таможенном пропуске «Домачево»	И.А.Бортновская	Область Брестская, г. Брест, ул. бульвар Шевченко, 4-2,  504
BY/112 11.04. ТР013 045.01 00971	25.01.2022	Дочернее коммунальное унитарное предприятие по капитальному строительству "УКС Кобринского района"	завершенное строительством здание многоквартирный жилой дома позиция № 18 в микрорайоне по ул. Дзержинского в г. Кобрине	Л.Д.Павлюкевич	Область Брестская, г. Кобрин, ул. Матросова, 13, индекс 225306
BY/112 11.04. ТР013 045.01 00970	25.01.2022	Совместное общество с ограниченной ответственностью "Джофре Лабортехник"	Завершенное строительством здание трансформаторная подстанция с инв. № 100/С-74512 по ул. Лейтенанта Рябцева, 116/5 в г. Бресте	И.А.Бортновская	Область Брестская, г. Брест, ул. Лейтенанта Рябцева, 116, индекс 224025
BY/112 11.05. ТР013 045.01 00969	25.01.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 41.21 "Реконструкция автодорожного пункта пропуска "Мокраны"	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.02. ТР013 045.01 00968	24.01.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	плинтус напольный из ПВХ для внутренней отделки	И.А.Бортновская	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.02. ТР013 045.01 00967	24.01.2022	Иностранное общество с ограниченной ответственностью "ПРОФИЛИ ВОКС"	комплектующие к панелям ламельным  из пенополистирола для внутренней отделки	И.А.Бортновская	225003, Брестская обл., Брестский р-н, Тельминский c/c, 7
BY/112 11.05. ТР013 045.01 00966	21.01.2022	Коммунальное унитарное проектное предприятие "БРЕСТДОРПРОЕКТ"	проектная документация по объекту № 113/2016 И «Строительство канализационных сетей в районе индивидуальной застройки в восточной части г. Каменца Брестской области»	И.А.Бортновская	Область Брестская, г. Брест, ул. Московская, 273/2
BY/112 11.05. ТР013 045.01 00965	21.01.2022	Открытое акционерное общество "Институт комплексного проектирования объектов строительства"	проектная документация по объекту № 12.21 «Строительство административного здания для размещения главного управления юстиции Брестского облисполкома и территориальных органов принудительного исполнения г. Бреста и Брестского района»	И.А.Бортновская	Область Брестская, г. Брест, ул. Пушкинская, 16/1, индекс 224005
BY/112 11.01. ТР013 045.01 00964	21.01.2022	Закрытое акционерное общество "Завод добавок и смазок "ФРЭЙМ"	мембраны, ленты и комплектующие элементы к ним гидроизоляционные и уплотнительные на основе термопластичных полимеров	И.А.Бортновская	222731, Минская обл., Дзержинский р-н, с/с Станьковскийд. Станьково, здание с инв. № 620/С-22150
BY/112 11.04. ТР013 045.01 00963	21.01.2022	Коммунальное унитарное предприятие "Брестское областное управление капитального строительства"	Завершенное строительством здание многоквартирный жилой дом по ул. Лейтенанта Рябцева по г/п 1	Л.Д.Павлюкевич	Область Брестская, г. Брест, ул. Наганова, 10
BY/112 11.05. ТР013 045.01 00962	20.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 084.21 «Замена 1-го лифта в жилом доме № 53 по ул. Парковой в г. Барановичи»	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00961	20.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 087.21 "Квартал индивидуальной жилой застройки в аг. Страдечь Брестского района"	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.04. ТР013 045.01 00960	20.01.2022	Открытое акционерное общество "Строительный трест № 8"	завершенное строительством сооружение инженерные сети ливневой и хозяйственно-бытовой канализации ОАО «Экзон» в г. Дрогичине	И.А.Бортновская	Область Брестская, г. Брест, ул. Гоздецкого, 12
BY/112 11.05. ТР013 045.01 00959	19.01.2022	Общество с ограниченной ответственностью "Саныч"	проектная документация по объекту № 272.2021 «Капитальный ремонт кровли, фасадов, входных групп и отмостки жилого дома № 75 по ул. М. Горького в г. Борисове»	И.А.Бортновская	Область Брестская, г. Брест, ул. Гоздецкого, 8,  307, индекс 224028
BY/112 11.05. ТР013 045.01 00958	19.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 095.21 «Замена 2-х лифтов в жилом доме № 8В по ул. 50 лет ВЛКСМ в г. Барановичи»	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00957	19.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 091.21 «Замена 2-х лифтов в жилом доме № 46 по ул. Парковой в г. Барановичи»	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00956	19.01.2022	Открытое акционерное общество "Брестжилпроект"	проектная документация по объекту № 062.21 «Капитальный ремонт жилого дома №16 по ул. Фабричной в г. Барановичи»	И.А.Бортновская	Область Брестская, г. Брест, ул. Интернациональная, 16, индекс 224030
BY/112 11.05. ТР013 045.01 00955	19.01.2022	Общество с ограниченной ответственностью "Саныч"	проектная документация по объекту № 183.2019 «Капитальный ремонт с элементами модернизации жилого дома №18 по ул. Константина Заслонова в г. Солигорске»	И.А.Бортновская	Область Брестская, г. Брест, ул. Гоздецкого, 8,  307, индекс 224028
