BY/112 04.14. 045 06015	0204238 	22.04.2019	22.04.2024		ООО "СеборСтрой"		Выполнение работ по устройству кровель из: листовой стали, меди, металлического профилированного настила, металлической черепицы, битумно-полимерных рулонных и мастичных кровель 
BY/112 04.14. 045 05833	0178333 	17.12.2018	17.12.2023		ОДО "Арэса"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: легких и тяжелых штук. систем утепления, вент. систем утепления, систем утеп. на основе комплексных теплоиз. материалов, монол. утепл., утеп. цокол. крыш и перекрытий 
BY/112 04.14. 045 05841	0178346 	21.12.2018	21.12.2023		ПСКП "БЕЛИМПЭКС" ООО		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 05835	0178335 	17.12.2018	17.12.2023		ОДО "Арэса"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, вентиляции и кондиционирования воздуха, тепловых пунктов и котельных 
BY/112 04.14. 045 05831	0178331 	17.12.2018	17.12.2023		ОДО "Арэса"		Выполнение работ по заполнению оконных и дверных проемов (с применением оконных и дверных блоков из поливинилхлоридного профиля, из древесины металлических) 
BY/112 04.14. 045 05874	0178379 	11.01.2019	11.01.2024		Общество с ограниченной ответственностью "НБКбилдинг"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05868	0178373 	04.01.2019	04.01.2024		Общество с ограниченной ответственностью "Копатель"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, вентиляции и кондиционирования воздуха, тепловых пунктов и котельных 
BY/112 04.14. 045 05858	0178363 	04.01.2019	04.01.2024		Общество с ограниченной ответственностью "Копатель"		Вып. раб. по монт. стал. конст.(без вып. свар. соед. с нормир. прочн.): колон., опоры, фермы, ригели, прог., балки, подкр. балки, проф. наст., с закр. монт.соед. кон. на болт. без и с контр.натяж., на выс. дюб.,самонар.винт 
BY/112 04.14. 045 05843	0178348 	21.12.2018	21.12.2023		ПСКП "БЕЛИМПЭКС" ООО		Выполнение работ по устройству кровель из: битумно-полимерных волнистых кровельных и асбестоцем. волнистых листов, мелкошт. материалов, лист. стали, меди, металл. проф. настила, метал. черепицы, битум.-полимерных рулон. и маст. кров., светопр. мат. 
BY/112 04.14. 045 05845	0178350 	21.12.2018	21.12.2023		ПСКП "БЕЛИМПЭКС" ООО		Выполнение работ по устройству изоляц. покрытий: гидроиз. из рул. матер., окрас. гидроиз. (битумной, лакокр., полимерной, битумно-полимерной, полимерцем.), гидроиз. из цем. раств, горячих асф. смесей, литой гидроиз., тепло- и звукоиз. из плит и сыпуч. мат 
BY/112 04.14. 045 05780	0178226 	19.10.2018	19.10.2023		Совместное общество с ограниченной ответственностью "Ойл-Фуд"		Выполнение работ по монтажу стальных конструкций (без выполнения сварных соединений с нормированной прочностью): колонны, опоры, проф. настил с закреп. монтажных соедин. констр. на болтах без контр. натяжения, на высокопр. дюбелях, на самонарезающ. винтах 
BY/112 04.14. 045 05807	0178262 	30.10.2018	30.10.2023		Частное предприятие "Кобринстройдизайн"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05776	0178222 	18.10.2018	18.10.2023		Общество с ограниченной ответственностью "ЛИАНСА"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, тепловых пунктов и котельных 
BY/112 04.14. 045 05818	0178294 	21.11.2018	21.11.2023		Частное унитарное предприятие по оказанию услуг "Форсаж-Техник"		Выполн. работ по монтажу стальн. констр. (без выполнения сварных соед. с нормир. прочн.): колонны, опоры, прогоны, балки, проф. настил с закреп. монтаж. соедин. констр. на болтах без контр. натяжения, на высокпр. дюбел.,на самонарез. винтах 
BY/112 04.14. 045 05758	0177994 	08.10.2018	08.10.2023		ООО "ОстЛидерСтрой"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05786	0178232 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 05787	0178233 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по монтажу деревянных конструкций 
BY/112 04.14. 045 05766	0178202 	12.10.2018	12.10.2023		Закрытое акционерное общество "Инволюкс"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 05774	0178210 	12.10.2018	12.10.2023		Закрытое акционерное общество "Инволюкс"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, вентиляции и кондиционирования воздуха, тепловых пунктов и котельных 
BY/112 04.14. 045 05781	0178227 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05726	0177935 	20.09.2018	20.09.2023		Коммунальное унитарное предприятие по проектированию, содержанию, ремонту и строительству местных автомобильных дорог "Брестоблдорстрой"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05733	0177944 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по монтажу деревянных конструкций 
BY/112 04.14. 045 05751	0177967 	28.09.2018	28.09.2023		УП "Брестская СПМК-15"		Выполнение работ по монтажу внутренних инженерных систем сооружений: вентиляции и кондиционирования воздуха 
BY/112 04.14. 045 05734	0177945 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по заполнению оконных и дверных проемов (с применением оконных и дверных блоков из поливинилхлоридного профиля, из древесины, металлических) 
BY/112 04.14. 045 05741	0177952 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации, тепловых сетей 
BY/112 04.14. 045 05738	0177949 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по устройству антикоррозионных покрытий строительных конструкций зданий и сооружений: лакокрасочные защитные покрытия, мастичные, шпатлевочн. и наливн. покр., оклееч. покр., металлизац. и комбинированных покр., облиц. и футеровочных покр 
BY/112 04.14. 045 05728	0177939 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по монтажу сборных бетонных и ж\б конструкций (без выполнения сварных соединений с нормированной прочностью): стены подземной части зд., колонны, рамы, полурамы, диаф. жестк., ригели, балки, фермы, плиты, панели стен, лест. марши и площ. 
BY/112 04.14. 045 05762	0143998 	12.10.2018	12.10.2023		Закрытое акционерное общество "Инволюкс"		Вып. работ по монт. сборн. бет. и ж\б констр. (без выполн. сварн. соед. с норм. проч.): стены подз. части зд., колонны, рамы, полурамы, диаф. жестк., ригели, балки, фермы, плиты, панели стен, вент. блоки, шахты лифт., сан.-тех. кабины, лест. марши и площ. 
BY/112 04.14. 045 05769	0178205 	12.10.2018	12.10.2023		Закрытое акционерное общество "Инволюкс"		Выполнение работ по устройству кровель из: битумно-полимерных волнистых кровельных и асбестоцем. волнистых листов, мелкошт. материалов, лист. стали, меди, металл. проф. настила, метал. черепицы, битум.-полимерных рулон. и маст. кров., светопр. мат. 
BY/112 04.14. 045 05705	0143983 	31.08.2018	31.08.2023		ЧУП "ВИП ЭНЕРГЕТИКА"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации, тепловых сетей 
BY/112 04.14. 045 05725	0177934 	13.09.2018	13.09.2023		СООО "ПП Полесье"		Выполнение работ по устройству оснований, фундаментов сооружений из буронабивных свай 
BY/112 04.14. 045 06245	0246171 	10.02.2021	10.02.2026		УП "Ивановская СПМК-7"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05695	0143934 	31.07.2018	31.07.2023		ОАО "Спецмонтажстрой № 180"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации, тепловых сетей 
BY/112 04.14. 045 05687	0143915 	23.07.2018	23.07.2023		"Лунинецкое ЖКХ"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, тепловых пунктов и котельных 
BY/112 04.14. 045 05925	0178474 	06.03.2019	06.03.2024		Открытое акционерное общество "Строительный трест №8"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления 
BY/112 04.14. 045 05652	0143860 	29.06.2018	29.06.2023		Государственное унитарное производственное предприятие "Ивацевичское жилищно-коммунальное хозяйство"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок 
BY/112 04.14. 045 05656	0143864 	29.06.2018	29.06.2023		Государственное унитарное производственное предприятие "Ивацевичское жилищно-коммунальное хозяйство"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, тепловых пунктов и котельных 
BY/112 04.14. 045 05684	0143912 	23.07.2018	23.07.2023		"Лунинецкое ЖКХ"		Выполнение работ по устройству кровель из битумно-полимерных рулонных и мастичных кровель 
BY/112 04.14. 045 06039	0204329 	17.06.2019	17.06.2024		Частное строительное унитарное предприятие "Ландшафт Строительство Дизайн"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05596	0143793 	12.06.2018	12.06.2023		ЧУП "Триумфремстрой"		Выполнение работ по устройству битумно-полимерных рулонных и мастичных кровель 
BY/112 04.14. 045 05605	0143806 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по монтажу стальных конструкций (без выполнения сварных соединений с нормированной прочностью): колонны, опоры, фермы, ригели, прогоны, балки, проф. настил с закреп. монтаж. соед. конст. на болтах без контр. натяж, на самонарез. винтах 
BY/112 04.14. 045 05608	0143809 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по монтажу деревянных конструкций 
BY/112 04.14. 045 05609	0143810 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по заполнению оконных и дверных проемов (с применением окон и дверей из поливинилхлоридного и алюминиевого профиля, окон деревянных, дверей деревянных и из древесных материалов, окон и дверей металлических) 
BY/112 04.14. 045 05634	0143838 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по устройству кровель из: битумно-полимерных волнистых кровельных и асбестоцементных волнистых листов, мелкошт. матер., листовой стали, меди, металл. проф. настила, металл. черепицы, битумно-полимер. рулон. и маст. кровель 
BY/112 04.14. 045 05638	0143842 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05627	0143831 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05670	0143881 	29.06.2018	29.06.2023		Общество с ограниченной ответственностью "ФОРВАРД"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05651	0143859 	29.06.2018	29.06.2023		Государственное унитарное производственное предприятие "Ивацевичское жилищно-коммунальное хозяйство"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05624	0143827 	20.06.2018	20.06.2023		ООО "СИНАР"		Вып. раб .по устр. изол. покр.: гидроиз. из рулон. матер., окрас. гидроиз. (битум., лакокрас., полимер., битум-полим., полимерцем.), гидроиз. из цем. раств., горяч.асф.см.,литой гидроиз, метал. листов, тепло- и звукоиз. из плит. и сыпуч. материалов 
BY/112 04.14. 045 05625	0143828 	20.06.2018	20.06.2023		ООО "СИНАР"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, вентиляции и кондиционирования воздуха, тепловых пунктов и котельных 
BY/112 04.14. 045 05901	0178437 	28.02.2019	28.02.2024		Общество с ограниченной ответственностью "Технологии комплексного строительства"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05759	0143995 	08.10.2018	08.10.2023		ООО "ОстЛидерСтрой"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05885	0178393 	17.01.2019	17.01.2024		ЗАО "Оптималсервис"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения 
BY/112 04.14. 045 05897	0178433 	28.02.2019	28.02.2024		Общество с ограниченной ответственностью "Технологии комплексного строительства"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 06206	0246058 	14.08.2020	14.08.2025		КУМПП ЖКХ "Жабинковское ЖКХ"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 06101	0204516 	24.12.2019	24.12.2024		ЧУП "Триумфремстрой"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 06193	0246045 	12.08.2020	12.08.2025		Общество с ограниченной ответственностью "РИВОД"		Вып. работ по монт. стальн. констр. (без вып. сварн. соед. с норм. проч.): колонны, опоры, фермы, ригели, прогоны, балки, проф. настил с закр. монт. соед. констр. на болтах без контрол. натяжения., на высокопр. дюбелях, самонарез. винтах 
BY/112 04.14. 045 05746	0177960 	24.09.2018	24.09.2023		Частное унитарное предприятие по оказанию услуг "Форсаж-Техник"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок 
BY/112 04.14. 045 05860	0178365 	04.01.2019	04.01.2024		Общество с ограниченной ответственностью "Копатель"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 05884	0178391 	17.01.2019	17.01.2024		Общество с ограниченной ответственностью "БрестКомТерм"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления, вентиляции и кондиционирования воздуха, тепловых пунктов и котельных 
BY/112 04.14. 045 06072	0204432 	05.09.2019	05.09.2024		ОАО "Теплицмонтаж"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: утепления цоколей 
BY/112 04.14. 045 05808	0178263 	30.10.2018	30.10.2023		Частное предприятие "Кобринстройдизайн"		Выполнение работ по монтажу деревянных конструкций 
BY/112 04.14. 045 05962	0178576 	08.04.2019	08.04.2024		Общество с дополнительной ответственностью "ДОМ-ЛЮКС"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций зданий и сооружений: легких и тяжелых штукатурных систем утепления, утепления цоколей, крыш и перекрытий 
BY/112 04.14. 045 06089	0204478 	15.11.2019	15.11.2024		Общество с ограниченной ответственностью "Строительная компания Эридан"		Выполнение работ по монтажу легких ограждающих конструкций: каркасно-обшивных перегородок 
BY/112 04.14. 045 06118	0204536 	04.01.2020	04.01.2025		Общество с ограниченной ответственностью "ТермоРемСтрой"		Выполнение работ по устройству изоляционных покрытий: гидроизоляции из рулонных материалов, окрасочной гидроизоляции (битумной, лакокрасочной, полимерной, битумно-полимерной, полимерцементной), тепло- и звукоизоляции из плит и сыпучих материалов 
BY/112 04.14. 045 05660	0204612 	29.06.2018	29.06.2023		Коммунальное унитарное многоотраслевое производственное предприятие жилищно-коммунального хозяйства "Кобринское ЖКХ"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 05907	0178443 	28.02.2019	28.02.2024		ОАО "Белреставрация"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 06187	0246036 	10.08.2020	10.08.2025		КУМПП ЖКХ "Ивановское ЖКХ"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05788	0178234 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по устройству кровель из: битумно-полимерных волнистых кровельных и асбестоцем. волнистых листов, мелкошт. материалов, лист. стали, меди, металл. проф. настила, метал. черепицы, битум.-полимерных рулон. и маст. кров., светопр. мат. 
BY/112 04.14. 045 06044	0204363 	11.07.2019	11.07.2024		ЗАО "ALVORA"		Выполнение работ по монтажу наружных сетей и сооружений: газопроводов 
BY/112 04.14. 045 05686	0143914 	23.07.2018	23.07.2023		"Лунинецкое ЖКХ"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05855	0178360 	04.01.2019	04.01.2024		Общество с ограниченной ответственностью "Копатель"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05688	0143916 	23.07.2018	23.07.2023		"Лунинецкое ЖКХ"		Выполнение работ по монтажу наружных сетей и сооружений: тепловых сетей 
BY/112 04.14. 045 06008	0204229 	18.04.2019	18.04.2024		Общество с ограниченной ответственностью "Нормград"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05617	0143820 	20.06.2018	20.06.2023		ООО "СИНАР"		Вып. раб. по монт. стал. конст.(без вып. свар. соед. с нормир. прочн.): колон., опоры, фермы, ригели, прогоны, балки, подкр. балки, кран. пути мост. и подв. кран., проф. наст., с закр. монт.соед. конст. на болт. без контр.натяж., на выс. дюб.,самонар.винт 
BY/112 04.14. 045 06199	0246051 	12.08.2020	12.08.2025		Общество с ограниченной ответственностью "РИВОД"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: легких и тяжелых штук. систем утепления, вент. систем утепления, систем утеп. на основе компл. теплоиз. матери, монолитных утепл., утеп. цокол. крыш и перекрытий 
BY/112 04.14. 045 05789	0178235 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: легких и тяжелых штук. систем утепления, вент. систем утепления, систем утеп. на основе комплексных теплоиз. материалов, утепление цоколей крыш и перекрытий 
BY/112 04.14. 045 05930	0246096 	12.03.2019	12.03.2024		Общество с ограниченной ответственностью "ДомСтройГарант"		Выпол. работ по монтажу стальн. конст. (без вып. сварн. соедин. с нормир. проч.): колонны, опоры,фермы, ригели, прогоны, балки, подкран. балки, проф. настил с закреп. монтаж. соед. конст. на болтах без контр. натяж., на высокопр. болтах с контр. натяж. 
BY/112 04.14. 045 06157	0204638 	29.04.2020	29.04.2025		Общество с ограниченной ответственностью "Гидроэлектрострой"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации, тепловых сетей 
BY/112 04.14. 045 06152	0204625 	07.04.2020	07.04.2025		УП "Березовская СПМК-22"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 06234	0246152 	18.01.2021	18.01.2026		ОАО "Ремстрой" г. Пружаны		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 05612	0143813 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по устройству изоляционных покрытий: гидроизоляции из рулонных материалов, окрасочной гидроизоляции (битумной, лакокрасочной, полимерной, битумно-полимерной, полимерцементной) 
BY/112 04.14. 045 05636	0143840 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по устройству изоляционных покрытий: гидроиз. из рулон. матер., окрас.гидроиз. (битум., лакокрас., полимер., битум-полим., полимерцем.), гидроиз. из цемент. раств., полимер. листовых матер., тепло- и звукоиз. из плит и сыпуч. материалов 
BY/112 04.14. 045 05637	0143841 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по монтажу внутренних инженерных систем сооружений: водоснабжения, канализации, отопления 
BY/112 04.14. 045 05790	0178236 	22.10.2018	22.10.2023		ООО "Форте"		Вып.раб.по устр.изол. покр.: гидроиз. из рулон. матер,, окрас.гидроиз. (битум.,лакокрас.,полимер.,битум-полим., полимерцем.), гидроиз. из цем. раств., горяч.асф.см.,литой гидроиз, метал. листов,полимер. лист.матер., тепло- и звукоиз. из плит. и сыпуч. мат 
BY/112 04.14. 045 06100	0204515 	24.12.2019	24.12.2024		ЧУП "Триумфремстрой"		Выполнение работ по монтажу сборных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью): блоки фундаментов, стены подземной части зданий, колонны, ригели, балки, фермы, плиты,лестничные марши и площадки 
BY/112 04.14. 045 05607	0143808 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок 
BY/112 04.14. 045 06071	0204431 	05.09.2019	05.09.2024		ОАО "Теплицмонтаж"		Выполнение работ по устройству кровель из: листовой стали, меди, металлического профилированного настила, металлической черепицы 
BY/112 04.14. 045 06194	0246046 	12.08.2020	12.08.2025		Общество с ограниченной ответственностью "РИВОД"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05761	0143997 	12.10.2018	12.10.2023		Закрытое акционерное общество "Инволюкс"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05830	0178330 	17.12.2018	17.12.2023		ОДО "Арэса"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 05810	0178265 	30.10.2018	30.10.2023		Частное предприятие "Кобринстройдизайн"		Выполнение работ по устройству кровель из асбестоцементных волнистых листов, металлического профилированного настила, металлической черепицы 
BY/112 04.14. 045 06227	0246134 	16.11.2020	16.11.2025		ОДО "Строительная компания Дом-Люкс"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации 
BY/112 04.14. 045 06177	0246026 	10.08.2020	10.08.2025		КУМПП ЖКХ "Ивановское ЖКХ"		Выполнение работ по монтажу сборных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью): стены подземной части зданий 
BY/112 04.14. 045 06189	0246038 	10.08.2020	10.08.2025		КУМПП ЖКХ "Ивановское ЖКХ"		Выполнение работ по монтажу наружных сетей и сооружений: водоснабжения и канализации, тепловых сетей 
BY/112 04.14. 045 05918	0178467 	06.03.2019	06.03.2024		Открытое акционерное общество "Строительный трест №8"		Выполнение работ по монтажу каменных и армокаменных конструкций 
BY/112 04.14. 045 05919	0178468 	06.03.2019	06.03.2024		Открытое акционерное общество "Строительный трест №8"		Выполнение работ по монтажу деревянных конструкций 
BY/112 04.14. 045 06076	0204436 	05.09.2019	05.09.2024		ОАО "Теплицмонтаж"		Выполнение работ по монтажу наружных сетей и сооружений: канализации, тепловых сетей 
BY/112 04.14. 045 05753	0177983 	01.10.2018	01.10.2023		Открытое акционерное общество "БЕЛСЕЛЬЭЛЕКТРОСЕТЬСТРОЙ"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 05920	0178469 	06.03.2019	06.03.2024		Открытое акционерное общество "Строительный трест №8"		Выполнение работ по заполнению оконных и дверных проемов (с применением оконных и дверных блоков из поливинилхлоридного профиля, из древесины, металлических) 
BY/112 04.14. 045 06244	0246170 	10.02.2021	10.02.2026		УП "Ивановская СПМК-7"		Выполнение работ по заполнению оконных и дверных проемов (с применением оконных и дверных блоков из поливинилхлоридного профиля, из древесины, металлических) 
BY/112 04.14. 045 05891	0178408 	07.02.2019	07.02.2024		Общество с ограниченной ответственностью "БелВторСтрой"		Выполнение работ по возведению монолитных бетонных и железобетонных конструкций (без выполнения сварных соединений с нормированной прочностью) 
BY/112 04.14. 045 05672	0143883 	29.06.2018	29.06.2023		Общество с ограниченной ответственностью "ФОРВАРД"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 06174	0246022 	04.08.2020	04.08.2025		Общество с ограниченной ответственностью "Сантехстроймонтаж"		Выполнение работ по устройству кровель из: битумно-полимерных волнистых кровельных и асбестоцем. волнистых листов, мелкошт. материалов, лист. стали, меди, металл. проф. настила, метал. черепицы, битум.-полимерных рулон. и маст. кров., светопр. мат. 
BY/112 04.14. 045 05629	0143833 	22.06.2018	22.06.2023		ООО "ПроджектСтрой"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 06162	0204666 	02.06.2020	02.06.2025		Коммунальное унитарное многоотраслевое производственное предприятие жилищно-коммунального хозяйства "Малоритское ЖКХ"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 05932	0246098 	12.03.2019	12.03.2024		Общество с ограниченной ответственностью "ДомСтройГарант"		Выполнение работ по монтажу легких ограждающих конструкций: гипсобетонных перегородок, каркасно-обшивных перегородок, стен из металлических панелей с утеплителем и полистовой сборки 
BY/112 04.14. 045 06232	0246146 	30.12.2020	30.12.2025		ОАО "ПМК-143"		Выполнение работ по устройству дорожных покрытий пешеходных зон из тротуарных плит 
BY/112 04.14. 045 06051	0204404 	23.08.2019	23.08.2024		ООО "ГРАНИТ+"		Выполнение работ по монтажу стальных конструкций (без выполн. сварн. соедин. с нормир. прочн.): колонны, опоры, фермы, ригели, прогоны, балки, проф. настил с закреп. монтаж. соед. конст. на болтах без контр. натяж., на самонар. винтах 
BY/112 04.14. 045 05783	0178229 	22.10.2018	22.10.2023		ООО "Форте"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 06239	0246164 	02.02.2021	02.02.2026		Частное предприятие "Гвевис-Про"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 06105	0204520 	27.12.2019	27.12.2024		ЗАО "Оптималсервис"		Выполнение работ по заполнению оконных и дверных проемов (с применением оконных и дверных блоков металлических, из поливинилхлоридного профиля, из древесины) 
BY/112 04.14. 045 05611	0143812 	18.06.2018	18.06.2023		ООО "Белэлектростроймонтаж"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: легких и тяжелых штукатурных систем утепления, вентилируемых систем утепления, утепления цоколей 
BY/112 04.14. 045 05729	0177940 	24.09.2018	24.09.2023		ОАО "Савушкин продукт"		Выполнение работ по устройству оснований, фундаментов сооружений на основании из естественных грунтов 
BY/112 04.14. 045 05655	0143863 	29.06.2018	29.06.2023		Государственное унитарное производственное предприятие "Ивацевичское жилищно-коммунальное хозяйство"		Выполнение работ по устройству тепловой изоляции ограждающих конструкций сооружений: легких и тяжелых штукатурных систем утепления, утепления цоколей, крыш и перекрытий 
